Year,Genre,GlobalSales
2011,Misc,0.3
2011,Fighting,0.3
2011,Racing,0.3
2011,Misc,0.3
2011,Action,0.3
2011,Action,0.3
2011,Role-Playing,0.3
2011,Misc,0.3
2011,Shooter,0.3
2011,Shooter,0.3
2011,Misc,0.29
2011,Action,0.29
2011,Misc,0.29
2011,Action,0.29
2011,Shooter,0.29
2011,Shooter,0.29
2011,Action,0.29
2011,Simulation,0.29
2011,Action,0.29
2011,Misc,0.29
2011,Sports,0.28
2011,Role-Playing,0.28
2011,Action,0.28
2011,Sports,0.28
2011,Misc,0.28
2011,Misc,0.28
2011,Action,0.28
2011,Sports,0.28
2011,Sports,0.27
2011,Action,0.27
2011,Strategy,0.27
2011,Shooter,0.27
2011,Misc,0.27
2011,Racing,0.27
2011,Misc,0.27
2011,Misc,0.27
2011,Action,0.27
2011,Action,0.27
2011,Misc,0.26
2011,Role-Playing,0.26
2011,Adventure,0.26
2011,Sports,0.26
2011,Misc,0.26
2011,Action,0.26
2011,Action,0.26
2011,Misc,0.26
2011,Simulation,0.25
2011,Action,0.25
2011,Misc,0.25
2011,Action,0.25
2011,Adventure,0.25
2011,Action,0.25
2011,Action,0.25
2011,Action,0.24
2011,Action,0.24
2011,Misc,0.24
2011,Shooter,0.24
2011,Simulation,0.24
2011,Sports,0.24
2011,Role-Playing,0.24
2011,Action,0.24
2011,Misc,0.24
2011,Action,0.24
2011,Puzzle,0.24
2011,Misc,0.24
2011,Racing,0.24
2011,Role-Playing,0.24
2011,Action,0.23
2011,Sports,0.23
2011,Action,0.23
2011,Sports,0.23
2011,Action,0.23
2011,Misc,0.23
2011,Misc,0.23
2011,Action,0.23
2011,Action,0.23
2011,Fighting,0.23
2011,Misc,0.23
2011,Shooter,0.23
2011,Adventure,0.23
2011,Racing,0.23
2011,Action,0.22
2011,Action,0.22
2011,Sports,0.22
2011,Action,0.22
2011,Role-Playing,0.22
2011,Platform,0.22
2011,Action,0.22
2011,Action,0.22
2011,Misc,0.22
2011,Misc,0.22
2011,Action,0.22
2011,Misc,0.21
2011,Action,0.21
2011,Action,0.21
2011,Sports,0.21
2011,Platform,0.21
2011,Misc,0.21
2011,Strategy,0.21
2011,Sports,0.21
2011,Sports,0.21
2011,Puzzle,0.21
2011,Action,0.21
2011,Role-Playing,0.21
2011,Sports,0.21
2011,Fighting,0.2
2011,Misc,0.2
2011,Action,0.2
2011,Role-Playing,0.2
2011,Sports,0.2
2011,Misc,0.2
2011,Shooter,0.2
2011,Fighting,0.2
2011,Misc,0.2
2011,Shooter,0.2
2011,Action,0.2
2011,Action,0.2
2011,Simulation,0.2
2011,Role-Playing,0.2
2011,Role-Playing,0.2
2011,Simulation,0.2
2011,Sports,0.2
2011,Sports,0.2
2011,Racing,0.2
2011,Misc,0.2
2011,Racing,0.2
2011,Role-Playing,0.2
2011,Sports,0.2
2011,Action,0.2
2011,Adventure,0.19
2011,Misc,0.19
2011,Simulation,0.19
2011,Misc,0.19
2011,Action,0.19
2011,Strategy,0.19
2011,Misc,0.19
2011,Action,0.19
2011,Role-Playing,0.19
2011,Misc,0.19
2011,Racing,0.19
2011,Action,0.19
2011,Misc,0.19
2011,Action,0.19
2011,Action,0.19
2011,Sports,0.19
2011,Misc,0.19
2011,Racing,0.19
2011,Racing,0.19
2011,Misc,0.19
2011,Shooter,0.19
2011,Sports,0.19
2011,Sports,0.19
2011,Fighting,0.19
2011,Simulation,0.19
2011,Action,0.18
2011,Platform,0.18
2011,Racing,0.18
2011,Misc,0.18
2011,Misc,0.18
2011,Simulation,0.18
2011,Sports,0.18
2011,Shooter,0.18
2011,Action,0.18
2011,Action,0.18
2011,Action,0.18
2011,Shooter,0.18
2011,Shooter,0.18
2011,Action,0.18
2011,Racing,0.18
2011,Action,0.18
2011,Misc,0.18
2011,Action,0.17
2011,Adventure,0.17
2011,Racing,0.17
2011,Action,0.17
2011,Role-Playing,0.17
2011,Sports,0.17
2011,Platform,0.17
2011,Misc,0.17
2011,Racing,0.17
2011,Racing,0.16
2011,Misc,0.16
2011,Action,0.16
2011,Action,0.16
2011,Strategy,0.16
2011,Adventure,0.16
2011,Action,0.16
2011,Role-Playing,0.16
2011,Misc,0.16
2011,Strategy,0.16
2011,Sports,0.16
2011,Action,0.16
2011,Sports,0.16
2011,Sports,0.16
2011,Action,0.16
2011,Shooter,0.16
2011,Sports,0.16
2011,Misc,0.16
2011,Misc,0.16
2011,Sports,0.16
2011,Misc,0.16
2011,Racing,0.16
2011,Role-Playing,0.16
2011,Misc,0.16
2011,Action,0.16
2011,Sports,0.16
2011,Simulation,0.15
2011,Shooter,0.15
2011,Platform,0.15
2011,Adventure,0.15
2011,Action,0.15
2011,Adventure,0.15
2011,Action,0.15
2011,Simulation,0.15
2011,Action,0.15
2011,Misc,0.15
2011,Action,0.15
2011,Role-Playing,0.15
2011,Sports,0.15
2011,Racing,0.15
2011,Action,0.15
2011,Adventure,0.15
2011,Action,0.15
2011,Racing,0.15
2011,Action,0.15
2011,Misc,0.15
2011,Misc,0.15
2011,Role-Playing,0.15
2011,Action,0.14
2011,Action,0.14
2011,Action,0.14
2011,Action,0.14
2011,Platform,0.14
2011,Racing,0.14
2011,Adventure,0.14
2011,Adventure,0.14
2011,Strategy,0.14
2011,Sports,0.14
2011,Action,0.14
2011,Misc,0.14
2011,Misc,0.14
2011,Action,0.14
2011,Adventure,0.14
2011,Racing,0.14
2011,Sports,0.14
2011,Puzzle,0.14
2011,Misc,0.14
2011,Misc,0.14
2011,Puzzle,0.14
2011,Shooter,0.14
2011,Shooter,0.14
2011,Misc,0.14
2011,Adventure,0.14
2011,Role-Playing,0.14
2011,Sports,0.13
2011,Racing,0.13
2011,Fighting,0.13
2011,Misc,0.13
2011,Sports,0.13
2011,Sports,0.13
2011,Action,0.13
2011,Role-Playing,0.13
2011,Misc,0.13
2011,Simulation,0.13
2011,Role-Playing,0.13
2011,Action,0.13
2011,Racing,0.13
2011,Sports,0.13
2011,Action,0.13
2011,Fighting,0.13
2011,Simulation,0.13
2011,Puzzle,0.13
2011,Action,0.13
2011,Misc,0.13
2011,Action,0.13
2011,Action,0.13
2011,Misc,0.13
2011,Sports,0.13
2011,Misc,0.13
2011,Misc,0.13
2011,Adventure,0.13
2011,Racing,0.13
2011,Action,0.13
2011,Misc,0.13
2011,Shooter,0.13
2011,Fighting,0.13
2011,Sports,0.12
2011,Action,0.12
2011,Shooter,0.12
2011,Action,0.12
2011,Racing,0.12
2011,Shooter,0.12
2011,Action,0.12
2011,Fighting,0.12
2011,Adventure,0.12
2011,Strategy,0.12
2011,Action,0.12
2011,Racing,0.12
2011,Fighting,0.12
2011,Role-Playing,0.12
2011,Racing,0.12
2011,Sports,0.12
2011,Misc,0.12
2011,Action,0.12
2011,Sports,0.12
2011,Sports,0.12
2011,Simulation,0.12
2011,Action,0.12
2011,Racing,0.12
2011,Action,0.12
2011,Sports,0.12
2011,Misc,0.12
2011,Action,0.12
2011,Platform,0.12
2011,Role-Playing,0.12
2011,Misc,0.12
2011,Sports,0.12
2011,Misc,0.12
2011,Misc,0.11
2011,Misc,0.11
2011,Misc,0.11
2011,Shooter,0.11
2011,Misc,0.11
2011,Simulation,0.11
2011,Strategy,0.11
2011,Action,0.11
2011,Shooter,0.11
2011,Puzzle,0.11
2011,Adventure,0.11
2011,Fighting,0.11
2011,Adventure,0.11
2011,Racing,0.11
2011,Action,0.11
2011,Action,0.11
2011,Adventure,0.11
2011,Adventure,0.11
2011,Misc,0.11
2011,Sports,0.11
2011,Platform,0.11
2011,Misc,0.11
2011,Misc,0.11
2011,Action,0.11
2011,Action,0.11
2011,Action,0.11
2011,Role-Playing,0.11
2011,Adventure,0.11
2011,Sports,0.11
2011,Shooter,0.11
2011,Misc,0.11
2011,Platform,0.11
2011,Misc,0.11
2011,Misc,0.11
2011,Action,0.11
2011,Misc,0.11
2011,Fighting,0.11
2011,Role-Playing,0.11
2011,Action,0.11
2011,Action,0.11
2011,Action,0.11
2011,Sports,0.11
2011,Platform,0.1
2011,Misc,0.1
2011,Action,0.1
2011,Sports,0.1
2011,Puzzle,0.1
2011,Action,0.1
2011,Adventure,0.1
2011,Misc,0.1
2011,Strategy,0.1
2011,Strategy,0.1
2011,Action,0.1
2011,Misc,0.1
2011,Misc,0.1
2011,Role-Playing,0.1
2011,Fighting,0.1
2011,Action,0.1
2011,Action,0.1
2011,Misc,0.1
2011,Action,0.1
2011,Action,0.1
2011,Adventure,0.1
2011,Racing,0.1
2011,Misc,0.1
2011,Role-Playing,0.1
2011,Sports,0.1
2011,Platform,0.1
2011,Misc,0.1
2011,Action,0.1
2011,Sports,0.1
2011,Racing,0.1
2011,Misc,0.1
2011,Action,0.1
2011,Action,0.1
2011,Role-Playing,0.1
2011,Misc,0.1
2011,Fighting,0.1
2011,Adventure,0.1
2011,Shooter,0.1
2011,Action,0.09
2011,Misc,0.09
2011,Puzzle,0.09
2011,Misc,0.09
2011,Strategy,0.09
2011,Misc,0.09
2011,Action,0.09
2011,Fighting,0.09
2011,Sports,0.09
2011,Adventure,0.09
2011,Racing,0.09
2011,Action,0.09
2011,Simulation,0.09
2011,Simulation,0.09
2011,Action,0.09
2011,Racing,0.09
2011,Puzzle,0.09
2011,Racing,0.09
2011,Misc,0.09
2011,Sports,0.09
2011,Fighting,0.09
2011,Sports,0.09
2011,Misc,0.09
2011,Action,0.09
2011,Action,0.09
2011,Strategy,0.09
2011,Adventure,0.09
2011,Puzzle,0.09
2011,Role-Playing,0.09
2011,Shooter,0.09
2011,Action,0.09
2011,Action,0.09
2011,Action,0.09
2011,Adventure,0.09
2011,Sports,0.09
2011,Adventure,0.09
2011,Fighting,0.09
2011,Action,0.09
2011,Misc,0.08
2011,Simulation,0.08
2011,Simulation,0.08
2011,Simulation,0.08
2011,Action,0.08
2011,Role-Playing,0.08
2011,Shooter,0.08
2011,Puzzle,0.08
2011,Action,0.08
2011,Fighting,0.08
2011,Action,0.08
2011,Sports,0.08
2011,Simulation,0.08
2011,Adventure,0.08
2011,Racing,0.08
2011,Action,0.08
2011,Adventure,0.08
2011,Strategy,0.08
2011,Action,0.08
2011,Strategy,0.08
2011,Shooter,0.08
2011,Puzzle,0.08
2011,Action,0.08
2011,Action,0.08
2011,Platform,0.08
2011,Strategy,0.08
2011,Misc,0.08
2011,Misc,0.08
2011,Action,0.08
2011,Misc,0.08
2011,Adventure,0.08
2011,Action,0.08
2011,Racing,0.08
2011,Sports,0.08
2011,Misc,0.08
2011,Sports,0.08
2011,Fighting,0.08
2011,Sports,0.07
2011,Action,0.07
2011,Racing,0.07
2011,Puzzle,0.07
2011,Puzzle,0.07
2011,Puzzle,0.07
2011,Simulation,0.07
2011,Misc,0.07
2011,Misc,0.07
2011,Fighting,0.07
2011,Simulation,0.07
2011,Simulation,0.07
2011,Misc,0.07
2011,Shooter,0.07
2011,Platform,0.07
2011,Misc,0.07
2011,Sports,0.07
2011,Sports,0.07
2011,Fighting,0.07
2011,Sports,0.07
2011,Action,0.07
2011,Fighting,0.07
2011,Role-Playing,0.07
2011,Strategy,0.07
2011,Puzzle,0.07
2011,Strategy,0.07
2011,Racing,0.07
2011,Platform,0.07
2011,Racing,0.07
2011,Simulation,0.07
2011,Misc,0.07
2011,Puzzle,0.06
2011,Misc,0.06
2011,Puzzle,0.06
2011,Simulation,0.06
2011,Misc,0.06
2011,Platform,0.06
2011,Action,0.06
2011,Action,0.06
2011,Role-Playing,0.06
2011,Strategy,0.06
2011,Adventure,0.06
2011,Misc,0.06
2011,Role-Playing,0.06
2011,Fighting,0.06
2011,Action,0.06
2011,Misc,0.06
2011,Adventure,0.06
2011,Adventure,0.06
2011,Simulation,0.06
2011,Racing,0.06
2011,Racing,0.06
2011,Shooter,0.06
2011,Action,0.06
2011,Sports,0.06
2011,Action,0.06
2011,Action,0.06
2011,Action,0.06
2011,Role-Playing,0.06
2011,Action,0.06
2011,Misc,0.06
2011,Sports,0.06
2011,Shooter,0.06
2011,Adventure,0.06
2011,Puzzle,0.06
2011,Simulation,0.06
2011,Platform,0.06
2011,Action,0.06
2011,Adventure,0.06
2011,Platform,0.06
2011,Misc,0.06
2011,Racing,0.06
2011,Role-Playing,0.06
2011,Adventure,0.06
2011,Simulation,0.06
2011,Strategy,0.06
2011,Role-Playing,0.06
2011,Sports,0.06
2011,Simulation,0.05
2011,Simulation,0.05
2011,Puzzle,0.05
2011,Strategy,0.05
2011,Action,0.05
2011,Fighting,0.05
2011,Sports,0.05
2011,Action,0.05
2011,Simulation,0.05
2011,Simulation,0.05
2011,Strategy,0.05
2011,Puzzle,0.05
2011,Misc,0.05
2011,Misc,0.05
2011,Sports,0.05
2011,Role-Playing,0.05
2011,Puzzle,0.05
2011,Misc,0.05
2011,Role-Playing,0.05
2011,Sports,0.05
2011,Shooter,0.05
2011,Puzzle,0.05
2011,Adventure,0.05
2011,Role-Playing,0.05
2011,Sports,0.05
2011,Misc,0.05
2011,Adventure,0.05
2011,Adventure,0.05
2011,Sports,0.05
2011,Misc,0.05
2011,Strategy,0.05
2011,Action,0.05
2011,Sports,0.05
2011,Adventure,0.05
2011,Misc,0.05
2011,Adventure,0.05
2011,Shooter,0.05
2011,Misc,0.05
2011,Adventure,0.05
2011,Adventure,0.05
2011,Role-Playing,0.05
2011,Puzzle,0.04
2011,Misc,0.04
2011,Sports,0.04
2011,Platform,0.04
2011,Sports,0.04
2011,Action,0.04
2011,Misc,0.04
2011,Adventure,0.04
2011,Sports,0.04
2011,Platform,0.04
2011,Action,0.04
2011,Misc,0.04
2011,Shooter,0.04
2011,Adventure,0.04
2011,Adventure,0.04
2011,Puzzle,0.04
2011,Role-Playing,0.04
2011,Sports,0.04
2011,Adventure,0.04
2011,Adventure,0.04
2011,Adventure,0.04
2011,Strategy,0.04
2011,Sports,0.04
2011,Adventure,0.04
2011,Racing,0.04
2011,Role-Playing,0.04
2011,Shooter,0.04
2011,Role-Playing,0.04
2011,Adventure,0.04
2011,Adventure,0.04
2011,Adventure,0.04
2011,Action,0.04
2011,Fighting,0.04
2011,Simulation,0.04
2011,Misc,0.04
2011,Adventure,0.04
2011,Role-Playing,0.04
2011,Platform,0.04
2011,Strategy,0.04
2011,Action,0.04
2011,Adventure,0.04
2011,Puzzle,0.04
2011,Puzzle,0.04
2011,Strategy,0.04
2011,Action,0.04
2011,Adventure,0.04
2011,Strategy,0.03
2011,Strategy,0.03
2011,Adventure,0.03
2011,Role-Playing,0.03
2011,Puzzle,0.03
2011,Puzzle,0.03
2011,Strategy,0.03
2011,Adventure,0.03
2011,Simulation,0.03
2011,Sports,0.03
2011,Adventure,0.03
2011,Misc,0.03
2011,Racing,0.03
2011,Adventure,0.03
2011,Adventure,0.03
2011,Misc,0.03
2011,Platform,0.03
2011,Action,0.03
2011,Simulation,0.03
2011,Adventure,0.03
2011,Role-Playing,0.03
2011,Misc,0.03
2011,Misc,0.03
2011,Misc,0.03
2011,Misc,0.03
2011,Adventure,0.03
2011,Adventure,0.03
2011,Role-Playing,0.03
2011,Sports,0.03
2011,Misc,0.03
2011,Misc,0.03
2011,Misc,0.03
2011,Misc,0.03
2011,Puzzle,0.03
2011,Adventure,0.03
2011,Misc,0.03
2011,Adventure,0.03
2011,Adventure,0.03
2011,Simulation,0.03
2011,Misc,0.03
2011,Action,0.03
2011,Role-Playing,0.03
2011,Adventure,0.03
2011,Role-Playing,0.03
2011,Misc,0.03
2011,Adventure,0.03
2011,Strategy,0.03
2011,Misc,0.03
2011,Action,0.03
2011,Action,0.03
2011,Racing,0.03
2011,Strategy,0.03
2011,Simulation,0.03
2011,Shooter,0.03
2011,Adventure,0.03
2011,Puzzle,0.03
2011,Adventure,0.03
2011,Role-Playing,0.03
2011,Sports,0.03
2011,Action,0.03
2011,Adventure,0.03
2011,Sports,0.02
2011,Puzzle,0.02
2011,Adventure,0.02
2011,Adventure,0.02
2011,Action,0.02
2011,Sports,0.02
2011,Shooter,0.02
2011,Adventure,0.02
2011,Adventure,0.02
2011,Adventure,0.02
2011,Action,0.02
2011,Adventure,0.02
2011,Puzzle,0.02
2011,Puzzle,0.02
2011,Misc,0.02
2011,Shooter,0.02
2011,Simulation,0.02
2011,Adventure,0.02
2011,Misc,0.02
2011,Adventure,0.02
2011,Sports,0.02
2011,Adventure,0.02
2011,Misc,0.02
2011,Puzzle,0.02
2011,Misc,0.02
2011,Role-Playing,0.02
2011,Shooter,0.02
2011,Adventure,0.02
2011,Adventure,0.02
2011,Platform,0.02
2011,Action,0.02
2011,Role-Playing,0.02
2011,Action,0.02
2011,Adventure,0.02
2011,Puzzle,0.02
2011,Simulation,0.02
2011,Simulation,0.02
2011,Action,0.02
2011,Adventure,0.02
2011,Role-Playing,0.02
2011,Action,0.02
2011,Strategy,0.02
2011,Simulation,0.02
2011,Adventure,0.02
2011,Puzzle,0.02
2011,Action,0.02
2011,Shooter,0.02
2011,Racing,0.02
2011,Misc,0.02
2011,Role-Playing,0.02
2011,Misc,0.02
2011,Shooter,0.02
2011,Sports,0.02
2011,Adventure,0.02
2011,Strategy,0.02
2011,Role-Playing,0.02
2011,Strategy,0.02
2011,Strategy,0.02
2011,Adventure,0.02
2011,Action,0.02
2011,Sports,0.02
2011,Adventure,0.02
2011,Adventure,0.02
2011,Platform,0.02
2011,Shooter,0.02
2011,Misc,0.02
2011,Strategy,0.02
2011,Action,0.02
2011,Simulation,0.02
2011,Misc,0.02
2011,Adventure,0.02
2011,Role-Playing,0.02
2011,Fighting,0.02
2011,Misc,0.02
2011,Strategy,0.02
2011,Simulation,0.02
2011,Role-Playing,0.01
2011,Role-Playing,0.01
2011,Adventure,0.01
2011,Adventure,0.01
2011,Adventure,0.01
2011,Simulation,0.01
2011,Adventure,0.01
2011,Adventure,0.01
2011,Misc,0.01
2011,Action,0.01
2011,Adventure,0.01
2011,Adventure,0.01
2011,Role-Playing,0.01
2011,Action,0.01
2011,Puzzle,0.01
2011,Shooter,0.01
2011,Misc,0.01
2011,Adventure,0.01
2011,Misc,0.01
2011,Misc,0.01
2011,Puzzle,0.01
2011,Racing,0.01
2011,Shooter,0.01
2011,Action,0.01
2011,Sports,0.01
2011,Shooter,0.01
2011,Role-Playing,0.01
2011,Strategy,0.01
2011,Adventure,0.01
2011,Strategy,0.01
2011,Action,0.01
2011,Misc,0.01
2011,Racing,0.01
2011,Puzzle,0.01
2011,Sports,0.01
2011,Sports,0.01
2011,Shooter,0.01
2012,Shooter,14.03
2012,Shooter,13.73
2012,Platform,9.82
2012,Shooter,9.76
2012,Simulation,9.09
2012,Role-Playing,8.33
2012,Action,8.24
2012,Misc,6.91
2012,Action,6.5
2012,Action,5.3
2012,Role-Playing,5.2
2012,Platform,5.19
2012,Action,5.18
2012,Misc,4.44
2012,Shooter,3.45
2012,Misc,3.32
2012,Shooter,3.15
2012,Shooter,3.07
2012,Role-Playing,3.07
2012,Shooter,3.04
2012,Sports,3
2012,Racing,2.89
2012,Sports,2.86
2012,Action,2.65
2012,Sports,2.56
2012,Sports,2.48
2012,Action,2.3
2012,Shooter,2.28
2012,Role-Playing,2.27
2012,Action,2.19
2012,Racing,2.02
2012,Role-Playing,2
2012,Shooter,1.98
2012,Shooter,1.9
2012,Role-Playing,1.83
2012,Action,1.78
2012,Role-Playing,1.78
2012,Action,1.76
2012,Action,1.73
2012,Action,1.69
2012,Action,1.68
2012,Shooter,1.66
2012,Racing,1.58
2012,Action,1.58
2012,Sports,1.56
2012,Action,1.55
2012,Shooter,1.53
2012,Action,1.47
2012,Platform,1.47
2012,Shooter,1.46
2012,Role-Playing,1.46
2012,Action,1.46
2012,Action,1.46
2012,Action,1.39
2012,Role-Playing,1.38
2012,Role-Playing,1.38
2012,Action,1.32
2012,Sports,1.29
2012,Action,1.28
2012,Action,1.28
2012,Role-Playing,1.27
2012,Action,1.26
2012,Action,1.22
2012,Action,1.2
2012,Sports,1.19
2012,Misc,1.19
2012,Action,1.18
2012,Action,1.17
2012,Sports,1.17
2012,Racing,1.16
2012,Role-Playing,1.13
2012,Action,1.1
2012,Action,1.09
2012,Action,1.08
2012,Racing,1.07
2012,Action,1.06
2012,Action,1.05
2012,Role-Playing,1.05
2012,Action,1.03
2012,Action,1.02
2012,Action,1
2012,Simulation,0.99
2012,Shooter,0.98
2012,Shooter,0.98
2012,Role-Playing,0.97
2012,Action,0.97
2012,Action,0.96
2012,Role-Playing,0.96
2012,Role-Playing,0.96
2012,Shooter,0.96
2012,Action,0.94
2012,Sports,0.94
2012,Action,0.94
2012,Shooter,0.93
2012,Sports,0.93
2012,Sports,0.92
2012,Sports,0.92
2012,Action,0.91
2012,Action,0.9
2012,Platform,0.89
2012,Role-Playing,0.89
2012,Action,0.88
2012,Action,0.88
2012,Fighting,0.88
2012,Action,0.87
2012,Role-Playing,0.87
2012,Role-Playing,0.87
2012,Action,0.86
2012,Shooter,0.85
2012,Action,0.84
2012,Fighting,0.84
2012,Misc,0.83
2012,Action,0.83
2012,Action,0.82
2012,Puzzle,0.81
2012,Action,0.8
2012,Role-Playing,0.8
2012,Action,0.8
2012,Adventure,0.79
2012,Action,0.78
2012,Action,0.78
2012,Action,0.77
2012,Fighting,0.76
2012,Fighting,0.76
2012,Action,0.75
2012,Action,0.75
2012,Adventure,0.75
2012,Action,0.74
2012,Fighting,0.74
2012,Fighting,0.74
2012,Action,0.73
2012,Sports,0.72
2012,Simulation,0.72
2012,Strategy,0.72
2012,Action,0.72
2012,Role-Playing,0.72
2012,Sports,0.7
2012,Action,0.7
2012,Action,0.68
2012,Action,0.67
2012,Sports,0.67
2012,Puzzle,0.66
2012,Sports,0.65
2012,Fighting,0.65
2012,Strategy,0.64
2012,Action,0.64
2012,Misc,0.63
2012,Action,0.63
2012,Racing,0.63
2012,Sports,0.62
2012,Adventure,0.62
2012,Strategy,0.6
2012,Action,0.6
2012,Adventure,0.6
2012,Platform,0.59
2012,Sports,0.59
2012,Action,0.59
2012,Fighting,0.59
2012,Shooter,0.59
2012,Shooter,0.57
2012,Sports,0.55
2012,Shooter,0.55
2012,Role-Playing,0.55
2012,Racing,0.54
2012,Sports,0.54
2012,Action,0.54
2012,Racing,0.53
2012,Action,0.52
2012,Sports,0.51
2012,Action,0.51
2012,Racing,0.5
2012,Misc,0.5
2012,Sports,0.5
2012,Action,0.5
2012,Action,0.49
2012,Shooter,0.49
2012,Action,0.49
2012,Racing,0.48
2012,Action,0.48
2012,Action,0.48
2012,Fighting,0.47
2012,Action,0.47
2012,Action,0.47
2012,Role-Playing,0.47
2012,Action,0.46
2012,Misc,0.45
2012,Shooter,0.45
2012,Sports,0.45
2012,Fighting,0.45
2012,Action,0.44
2012,Action,0.44
2012,Misc,0.44
2012,Action,0.44
2012,Shooter,0.43
2012,Shooter,0.43
2012,Simulation,0.43
2012,Shooter,0.43
2012,Role-Playing,0.42
2012,Action,0.41
2012,Action,0.41
2012,Action,0.41
2012,Action,0.41
2012,Action,0.41
2012,Action,0.4
2012,Simulation,0.4
2012,Action,0.39
2012,Shooter,0.39
2012,Role-Playing,0.39
2012,Racing,0.39
2012,Action,0.39
2012,Misc,0.39
2012,Action,0.38
2012,Action,0.38
2012,Role-Playing,0.38
2012,Action,0.38
2012,Sports,0.37
2012,Action,0.37
2012,Action,0.37
2012,Action,0.36
2012,Shooter,0.36
2012,Strategy,0.36
2012,Fighting,0.35
2012,Racing,0.35
2012,Action,0.34
2012,Racing,0.34
2012,Action,0.33
2012,Shooter,0.33
2012,Action,0.33
2012,Action,0.33
2012,Action,0.33
2012,Fighting,0.32
2012,Sports,0.32
2012,Fighting,0.32
2012,Sports,0.31
2012,Role-Playing,0.31
2012,Strategy,0.31
2012,Action,0.31
2012,Strategy,0.3
2012,Role-Playing,0.3
2012,Misc,0.3
2012,Shooter,0.3
2012,Fighting,0.3
2012,Action,0.29
2012,Action,0.29
2012,Action,0.29
2012,Role-Playing,0.29
2012,Misc,0.29
2012,Racing,0.29
2012,Action,0.29
2012,Racing,0.29
2012,Sports,0.28
2012,Misc,0.28
2012,Misc,0.28
2012,Role-Playing,0.28
2012,Action,0.28
2012,Misc,0.28
2012,Sports,0.28
2012,Misc,0.27
2012,Action,0.27
2012,Action,0.27
2012,Role-Playing,0.27
2012,Action,0.27
2012,Misc,0.26
2012,Adventure,0.26
2012,Role-Playing,0.26
2012,Action,0.26
2012,Adventure,0.25
2012,Role-Playing,0.25
2012,Action,0.25
2012,Simulation,0.25
2012,Action,0.25
2012,Action,0.25
2012,Sports,0.24
2012,Fighting,0.24
2012,Sports,0.24
2012,Racing,0.24
2012,Action,0.24
2012,Role-Playing,0.24
2012,Action,0.24
2012,Action,0.24
2012,Action,0.24
2012,Misc,0.23
2012,Role-Playing,0.23
2012,Adventure,0.23
2012,Adventure,0.23
2012,Shooter,0.23
2012,Action,0.22
2012,Action,0.22
2012,Adventure,0.22
2012,Simulation,0.22
2012,Action,0.22
2012,Simulation,0.21
2012,Role-Playing,0.21
2012,Action,0.21
2012,Misc,0.21
2012,Action,0.21
2012,Action,0.21
2012,Action,0.21
2012,Action,0.21
2012,Role-Playing,0.2
2012,Fighting,0.2
2012,Sports,0.2
2012,Action,0.2
2012,Simulation,0.2
2012,Action,0.2
2012,Strategy,0.2
2012,Sports,0.2
2012,Role-Playing,0.2
2012,Action,0.2
2012,Racing,0.19
2012,Action,0.19
2012,Action,0.19
2012,Misc,0.19
2012,Simulation,0.19
2012,Sports,0.19
2012,Action,0.19
2012,Action,0.19
2012,Sports,0.19
2012,Sports,0.19
2012,Sports,0.19
2012,Role-Playing,0.19
2012,Fighting,0.19
2012,Shooter,0.18
2012,Misc,0.18
2012,Racing,0.18
2012,Shooter,0.18
2012,Sports,0.18
2012,Role-Playing,0.17
2012,Action,0.17
2012,Action,0.17
2012,Role-Playing,0.17
2012,Action,0.17
2012,Simulation,0.17
2012,Action,0.17
2012,Role-Playing,0.16
2012,Action,0.16
2012,Sports,0.16
2012,Action,0.16
2012,Misc,0.16
2012,Action,0.16
2012,Action,0.16
2012,Role-Playing,0.16
2012,Misc,0.16
2012,Simulation,0.16
2012,Action,0.16
2012,Role-Playing,0.16
2012,Action,0.16
2012,Adventure,0.15
2012,Platform,0.15
2012,Action,0.15
2012,Shooter,0.15
2012,Racing,0.15
2012,Platform,0.15
2012,Role-Playing,0.15
2012,Action,0.14
2012,Action,0.14
2012,Action,0.14
2012,Action,0.14
2012,Action,0.14
2012,Shooter,0.14
2012,Action,0.14
2012,Fighting,0.14
2012,Action,0.14
2012,Sports,0.14
2012,Action,0.14
2012,Action,0.14
2012,Action,0.13
2012,Role-Playing,0.13
2012,Action,0.13
2012,Action,0.13
2012,Shooter,0.13
2012,Role-Playing,0.13
2012,Fighting,0.13
2012,Shooter,0.13
2012,Misc,0.13
2012,Misc,0.13
2012,Role-Playing,0.12
2012,Action,0.12
2012,Action,0.12
2012,Action,0.12
2012,Role-Playing,0.12
2012,Platform,0.12
2012,Racing,0.12
2012,Action,0.11
2012,Role-Playing,0.11
2012,Sports,0.11
2012,Simulation,0.11
2012,Action,0.11
2012,Action,0.11
2012,Action,0.11
2012,Adventure,0.11
2012,Action,0.11
2012,Sports,0.11
2012,Action,0.11
2012,Action,0.1
2012,Action,0.1
2012,Action,0.1
2012,Action,0.1
2012,Role-Playing,0.1
2012,Action,0.1
2012,Action,0.1
2012,Racing,0.1
2012,Action,0.1
2012,Fighting,0.1
2012,Sports,0.1
2012,Role-Playing,0.1
2012,Shooter,0.1
2012,Adventure,0.1
2012,Role-Playing,0.1
2012,Adventure,0.09
2012,Action,0.09
2012,Adventure,0.09
2012,Puzzle,0.09
2012,Shooter,0.09
2012,Fighting,0.09
2012,Role-Playing,0.09
2012,Role-Playing,0.09
2012,Strategy,0.09
2012,Action,0.09
